field1,field2,field3,field4,field5,field6,X_impact
1.0864,2.688,1.9097,0.0,-2.4085,4.6266,-2.51943
0.66962,2.414,2.0,0.0,-1.0155,3.6983,-1.09075
0.1854,2.1005,1.9788,0.0,-0.34509,4.5703,-0.33585
1.6037,2.8264,1.6991,0.0,-2.7717,2.9771,-2.76869
2.3303,0.54782,0.0,1.9969,-0.80444,-3.6558,-0.84679
1.0441,1.6706,1.0827,0.0,-0.57492,0.60662,-0.55132
0.0,0.37011,2.2358,1.9942,4.4267,0.67128,3.95035
1.7204,0.0,1.7697,2.8277,2.0548,-1.9764,2.09263
0.0,1.9723,2.5502,0.82015,1.8114,4.9243,1.50115
1.6129,0.0,1.5621,2.8279,3.9358,-4.0844,4.04961
1.2273,2.7139,1.9264,0.0,-1.8749,3.2795,-1.92956
1.4816,2.8209,1.6753,0.0,-3.8079,4.387,-3.76341
1.631,2.3579,1.58,0.0,-0.8579,0.81092,-0.8836
1.1976,2.7327,1.8754,0.0,-2.573,4.3471,-2.69878
1.3704,2.7773,1.8478,0.0,-2.3517,3.3915,-2.4258
0.0,1.9963,2.26,0.40253,0.73669,4.449,0.56987
0.10641,1.966,1.9085,0.0,-0.11782,2.973,-0.14653
0.0,0.094024,1.9561,1.9053,2.9655,0.10376,3.56854
0.0,1.5496,2.8284,1.562,4.9648,4.9207,4.52685
0.0,1.7155,2.8284,1.7064,2.27,2.2861,2.09192
1.0765,0.0,2.0,2.559,2.3427,-1.0124,2.43985
0.0,1.4918,2.8238,1.6457,4.6638,4.1702,4.42028
1.2329,2.7575,1.8286,0.0,-3.1586,4.9571,-3.18784
1.9799,2.0927,0.16906,0.0,-4.7789,0.33153,-3.77124
0.0,0.785,2.4788,1.9982,3.5191,1.1444,3.57611
0.48219,2.0897,1.8726,0.0,-0.3435,1.9849,-0.33741
1.79,2.8244,1.8838,0.0,-1.4464,1.5663,-1.43049
2.7908,1.7001,0.0,1.965,-1.2269,-1.5482,-1.2351
0.0,1.9994,2.4415,0.78209,0.93007,2.9861,0.90313
0.0,1.7848,2.8056,1.4627,2.6419,3.3675,2.47367
1.8728,0.0,1.2334,2.7418,2.4854,-4.0733,2.63127
0.0,1.7026,2.8132,1.4247,3.8925,4.7702,3.6615
0.0,1.9678,2.1866,0.3926,0.465,3.1057,0.40335
1.0184,2.4852,1.9915,0.0,-0.82858,2.1047,-0.84587
1.1139,2.6004,1.9957,0.0,-1.1516,2.5031,-1.12554
0.0,1.085,2.6526,1.9574,3.5031,1.7052,3.50013
1.7795,2.8089,1.4831,0.0,-3.2664,2.6125,-3.21306
2.2232,1.9616,0.0,0.50146,-2.685,-0.50332,-3.13374
2.278,0.45556,0.0,1.9944,-0.71693,-3.906,-0.71882
2.8122,1.6821,0.0,1.8926,-1.5329,-1.8242,-1.55309
2.4684,0.83734,0.0,1.9998,-0.96565,-2.8875,-1.07834
1.7234,2.8284,1.7386,0.0,-2.107,2.1321,-1.99689
2.2463,0.43371,0.0,1.9873,-0.61113,-3.572,-0.63574
1.9548,2.6588,1.0977,0.0,-3.491,1.7253,-3.40286
1.9503,1.9726,0.034961,0.0,-4.254,0.059515,-3.65295
0.73367,2.4128,1.9981,0.0,-0.87664,3.0191,-0.92263
1.9578,2.6093,0.94333,0.0,-4.456,1.9079,-4.10981
0.0,1.4688,2.8186,1.6901,4.3539,3.7025,4.20804
2.823,1.8275,0.0,1.6967,-1.976,-1.7791,-1.99917
0.59767,0.0,1.994,2.3389,3.2361,-0.76132,3.47757
1.989,1.1585,0.0,1.4408,-0.5908,-0.83646,-0.62581
0.0,1.9829,2.1241,0.2138,0.40486,4.6319,0.27681
1.9713,2.0926,0.19287,0.0,-4.11,0.31637,-3.64185
0.31106,0.4878,0.21693,0.0,-0.20634,0.13879,0.05873
0.0,0.88734,2.5756,1.9711,4.3881,1.735,4.16224
1.0876,0.0,1.9224,2.6806,4.289,-2.1996,4.28196
1.9494,1.8666,0.0,0.17004,-2.4057,-0.14702,-3.21408
0.0,1.9907,2.5386,0.87744,1.3319,3.5759,1.24163
0.64371,2.3001,1.9719,0.0,-0.60757,2.5159,-0.63036
2.3962,1.9807,0.0,0.84797,-2.24,-0.71886,-2.35235
2.8231,1.645,0.0,1.48,-4.8639,-4.315,-4.77589
2.5347,1.9992,0.0,0.96628,-2.7329,-1.0714,-2.76287
1.9949,0.0,0.66921,2.4478,1.3217,-4.601,1.35599
0.19368,2.1054,1.9789,0.0,-0.35518,4.5121,-0.34651
1.9891,2.3595,0.69028,0.0,-2.7528,0.73115,-2.7921
1.2101,2.6649,1.9775,0.0,-1.3654,2.6106,-1.33997
1.9954,0.0,1.924,2.8158,1.0324,-1.1064,0.99514
1.8714,0.0,1.2814,2.7525,2.3561,-3.7169,2.49194
1.9943,0.0,0.37918,2.2408,0.67873,-4.3752,0.75227
2.537,1.9766,0.0,0.80011,-4.872,-1.7369,-4.56716
2.5627,1.9913,0.0,0.95305,-3.2004,-1.2843,-3.29759
0.0,1.5545,2.8284,1.5573,4.9445,4.9347,4.51096
1.8577,2.1576,0.69942,0.0,-1.6938,0.43517,-1.71039
1.951,0.0,0.024478,1.9667,0.042829,-4.3532,0.07465
1.8774,0.0,1.1509,2.7209,2.7208,-4.7794,2.83916
0.0,0.73,1.065,0.52106,0.29892,0.45692,0.25812
1.7656,0.0,1.555,2.8181,2.4658,-2.8927,2.56504
0.0,0.30485,2.1823,1.987,4.2591,0.52524,3.90154
1.9728,0.0,0.8157,2.548,1.8068,-4.9404,1.84673
1.1187,2.7032,1.8975,0.0,-2.5065,4.6211,-2.61503
1.4807,0.0,1.7297,2.8154,3.7505,-3.1186,3.95665
2.8219,1.8626,0.0,1.7299,-1.7748,-1.591,-1.80131
1.9794,0.0,0.31122,2.1696,0.46875,-3.8069,0.56208
0.95024,0.0,1.9485,2.3729,1.8118,-0.64642,1.91568
0.0,1.3962,2.7958,1.7898,3.8549,2.8696,3.78313
0.0,1.9972,2.3619,0.61968,0.82891,3.3592,0.74671
1.9285,0.0,1.0287,2.6598,2.2517,-4.655,2.37486
0.0,1.8886,2.7434,1.2714,2.1919,3.5473,1.98627
2.3754,0.54858,0.0,1.9991,-1.1469,-4.9041,-1.06626
2.0002,1.9296,0.0,0.12505,-3.2504,-0.15422,-3.60499
1.794,0.0,1.6548,2.8231,2.0154,-2.2474,2.04444
1.9901,2.279,0.48865,0.0,-3.4675,0.668,-3.43619
0.0,1.7566,2.8081,1.4455,3.0078,3.7919,2.91619
0.39806,0.0,0.022069,0.41476,0.013582,-0.28239,0.08284
0.0,1.4885,2.7032,1.9967,1.7019,1.0796,1.61948
1.9317,0.0,0.99065,2.6462,2.2989,-4.9372,2.3961
0.0,0.16299,2.0406,1.9459,3.4444,0.21584,3.72358
2.6169,1.962,0.0,0.98103,-4.0254,-1.7722,-4.05705
2.82,1.7686,0.0,1.5822,-2.7156,-2.3555,-2.67812
0.0,1.7497,2.8174,1.5269,2.6982,3.1893,2.50157
0.46098,0.70591,0.32859,0.0,-0.29814,0.20164,-0.04781
2.7021,1.1627,0.0,1.9195,-2.0702,-3.7809,-2.08243
0.0,1.91,2.7123,1.8923,0.95072,0.96807,0.94729
0.0,0.91714,2.574,1.9794,3.8429,1.537,3.81345
2.4521,0.66394,0.0,1.9928,-1.4086,-4.8899,-1.38269
1.1421,0.0,1.9439,2.6801,3.4582,-1.8028,3.66568
0.011034,0.0,1.8426,1.8481,2.5197,-0.010037,3.25569
1.9902,2.4833,0.72493,0.0,-4.5961,1.4448,-4.10495
0.0,0.83106,2.5541,1.9724,4.8122,1.7904,4.36225
1.6206,0.0,1.5086,2.826,4.4044,-4.7767,4.33112
0.58362,0.0,1.9865,2.3096,2.9833,-0.67175,3.29636
2.0247,1.9479,0.0,0.12907,-3.6423,-0.18266,-3.70162
0.0,0.77014,2.5173,1.982,4.8135,1.6371,4.33766
1.5642,2.8133,1.809,0.0,-2.1454,2.5918,-2.1154
1.7007,0.0,1.414,2.8124,4.0293,-4.9682,4.02199
1.923,0.0,0.58692,2.1974,0.45532,-2.1341,0.56208
0.0,0.91946,2.5719,1.9812,3.7587,1.5003,3.75114
1.1789,0.0,1.8797,2.7265,4.4361,-2.5755,4.37936
0.18699,2.1109,1.9842,0.0,-0.38393,4.9654,-0.3614
1.9693,0.0,0.93151,2.5926,1.7099,-4.1258,1.8485
1.7184,0.0,1.4,2.8085,3.8501,-4.8623,3.88933
1.9594,2.1735,0.39576,0.0,-2.9246,0.43601,-3.06546
1.9474,2.0393,0.15691,0.0,-3.5049,0.21218,-3.45819
1.2678,0.0,1.8589,2.7543,4.0124,-2.5492,4.11968
1.7301,2.8251,1.6107,0.0,-2.7555,2.5174,-2.65845
0.0,1.9379,2.6981,1.1942,1.7995,3.2805,1.67544
0.0,0.25259,2.127,1.9727,3.8296,0.38174,3.80322
1.9679,2.1059,0.22732,0.0,-3.7799,0.33773,-3.54801
2.5152,1.9843,0.0,1.1662,-1.788,-0.81233,-1.92023
2.1093,1.9808,0.0,0.19453,-4.6361,-0.36843,-3.8819
0.0446,0.0,1.003,1.0257,0.75645,-0.022952,0.53216
0.47737,2.3231,1.9999,0.0,-0.96188,4.791,-0.97042
1.3684,2.7913,1.7918,0.0,-2.9795,4.091,-3.07968
1.4983,2.5218,1.9011,0.0,-0.77468,1.1744,-0.87484
2.3389,1.9136,0.0,0.99244,-1.6101,-0.60649,-1.72819
0.0,1.7464,2.8079,1.4309,3.2111,4.0571,3.1069
1.5719,2.8247,1.7023,0.0,-2.8994,3.1954,-2.93977
1.6225,0.0,1.4978,2.8254,4.5059,-4.9317,4.38088
1.6297,1.5872,0.0,0.1025,-1.4643,-0.05652,-2.13706
0.50733,2.3389,2.0,0.0,-0.97782,4.601,-1.00434
0.0,0.70769,2.193,1.8843,1.7829,0.46143,1.84717
2.502,0.80603,0.0,1.9946,-1.2633,-3.7188,-1.33352
2.8152,1.6972,0.0,1.4389,-4.653,-3.852,-4.64116
2.4637,1.9949,0.0,0.70814,-4.3053,-1.3005,-4.23866
0.0,1.3883,1.4128,0.05756,0.029171,1.1655,0.0808
1.5622,0.0,1.7284,2.8222,3.0878,-2.726,3.28222
2.7576,1.3576,0.0,1.897,-1.9375,-2.9632,-1.97728
2.8284,1.576,0.0,1.5688,-4.4257,-4.4025,-4.4216
0.09312,0.0,1.97,2.0321,4.7749,-0.182,3.90959
2.5813,1.0982,0.0,1.9987,-1.0805,-2.4164,-1.15406
0.0,1.3263,2.776,1.8256,4.0073,2.7457,3.89711
1.5754,0.0,1.5442,2.8282,4.7464,-4.8549,4.5344
1.7861,2.8174,1.5747,0.0,-2.6614,2.2631,-2.55046
2.592,0.93126,0.0,1.9698,-1.7022,-4.1117,-1.69727
1.4343,2.8115,1.7241,0.0,-3.4857,4.3149,-3.48936
1.1532,1.3648,0.42803,0.0,-0.7979,0.21855,-0.62904
2.6449,1.9448,0.0,1.0198,-4.2497,-1.9927,-4.23535
0.93979,0.0,1.9847,2.5725,3.5159,-1.4193,3.73228
0.0,1.6104,2.8276,1.673,3.0885,2.9478,2.98683
1.2978,0.0,1.8134,2.7743,4.4878,-3.0446,4.42513
2.0646,0.61938,0.0,1.8036,-0.36632,-1.6007,-0.43222
2.5031,1.2183,0.0,1.9694,-0.77265,-1.6189,-0.77214
0.023926,0.0,0.37938,0.39773,0.26872,-0.014821,0.24354
2.1745,0.27913,0.0,1.9895,-0.53301,-4.6498,-0.4957
2.818,1.6878,0.0,1.4583,-4.5259,-3.827,-4.54587
2.0,2.3743,0.57548,0.0,-4.2461,1.0169,-3.89895
0.0,1.8429,2.759,1.2637,2.7799,4.3209,2.54653
2.5886,1.0567,0.0,1.9939,-1.1986,-2.7288,-1.28306
1.9999,0.0,0.60328,2.3895,1.0414,-4.1507,1.12078
0.40946,2.2705,1.9978,0.0,-0.78769,4.6365,-0.78655
1.2426,0.0,1.8325,2.7582,4.7491,-3.0371,4.56565
0.0,1.9639,2.7011,1.2903,1.4509,2.539,1.42184
0.20408,0.0,1.4674,1.5532,1.2139,-0.10437,1.27528
1.9631,0.0,1.2263,2.6856,1.5044,-2.77,1.54396
2.8164,1.6827,0.0,1.4346,-4.9628,-4.142,-4.85464
1.9991,2.3557,0.57487,0.0,-3.7986,0.88769,-3.65987
0.78354,0.0,1.2555,1.6413,0.79174,-0.40168,0.80021
0.12102,1.7492,1.6978,0.0,-0.074323,1.7119,-0.04482
0.0,1.6709,2.8245,1.7895,2.196,2.0008,2.04117
0.0,1.9942,2.5318,0.88576,1.2452,3.3559,1.19054
0.0,1.5357,2.8275,1.6042,4.5765,4.3548,4.33276
0.64939,2.4265,1.998,0.0,-1.1891,4.3322,-1.25299
0.0,1.4302,2.8087,1.7406,4.1385,3.2895,4.03437
1.0789,0.0,1.9107,2.3677,1.5203,-0.63415,1.69827
0.0,1.9106,2.6815,1.0646,2.4636,4.8255,2.16912
0.0,1.3509,2.7885,1.7922,4.2626,3.064,4.10284
0.0,1.6081,2.1765,1.2784,0.64117,0.93917,0.64053
2.8284,1.5589,0.0,1.5675,-4.6788,-4.7082,-4.59399
0.0,1.9849,2.5052,0.75217,1.5769,4.7731,1.29928
0.0,0.30236,2.1733,1.9835,4.0569,0.49135,3.84293
0.0,1.3711,2.785,1.8203,3.6986,2.632,3.62885
1.6784,0.0,1.9984,2.7481,1.3972,-1.0392,1.50391
1.7907,2.7975,1.4101,0.0,-3.723,2.7973,-3.63884
0.0,1.3577,2.6418,2.0,1.7933,0.99938,1.70474
1.4457,0.0,1.7328,2.8115,4.0704,-3.2922,4.18553
0.0,0.99021,2.5799,1.9892,3.128,1.3098,3.16662
1.904,0.0,1.4975,2.781,1.6863,-2.3377,1.69401
2.0851,1.9709,0.0,0.18056,-4.1684,-0.30107,-3.80672
1.5623,0.0,1.8759,2.8,2.2612,-1.7606,2.32728
0.0,1.0651,2.0944,1.6374,1.0547,0.53364,1.05267
1.4568,0.0,1.6732,2.8193,4.7742,-4.078,4.61212
0.0,1.5944,2.8275,1.5241,4.6774,4.9211,4.32962
0.0,1.9971,2.4476,0.6893,1.2213,4.1914,1.04228
2.8282,1.6028,0.0,1.5678,-4.1196,-4.0162,-4.18204
1.9531,0.0047776,0.0,1.95,-0.0085972,-4.4572,0.00951
1.728,0.0,1.529,2.8198,2.8823,-3.3435,3.07682
1.9628,2.2441,0.54697,0.0,-2.5959,0.52981,-2.75497
2.702,1.8998,0.0,1.1188,-4.563,-2.4688,-4.49137
1.7293,2.8128,1.9171,0.0,-1.3938,1.6351,-1.38122
2.5125,0.92901,0.0,1.9999,-1.0244,-2.7408,-1.121
0.0,0.33715,2.2144,1.9928,4.5223,0.62553,3.97272
1.2883,0.0,1.9337,2.7237,2.8947,-1.7206,3.03992
0.0,1.9739,2.6315,1.075,1.4945,3.1876,1.43389
1.063,2.4816,1.9848,0.0,-0.79347,1.9389,-0.82548
1.371,2.7968,1.7668,0.0,-3.3043,4.433,-3.34399
1.0355,2.6027,1.9849,0.0,-1.3601,3.0782,-1.41081
2.3459,1.9658,0.0,0.79518,-2.1576,-0.64007,-2.28148
1.1552,2.6115,1.996,0.0,-1.1369,2.3841,-1.11114
0.0,0.91686,2.6011,1.9572,4.7111,1.9684,4.35042
1.6202,2.8277,1.5619,0.0,-4.0066,3.8398,-3.90431
2.5285,0.79962,0.0,1.9819,-1.6018,-4.556,-1.6193
2.2279,1.6026,0.0,1.3828,-0.89744,-0.69834,-0.90839
2.7053,1.9554,0.0,1.2769,-2.6853,-1.5369,-2.67625
0.91506,2.5619,1.986,0.0,-1.4109,3.5938,-1.49134
1.3194,2.6634,1.9946,0.0,-1.1322,2.0483,-1.13198
0.052918,0.0,1.9671,2.0028,4.9538,-0.10794,3.91534
1.6299,0.0,1.6682,2.8281,2.9661,-2.8823,3.14509
1.9766,0.0,0.21229,2.1121,0.3626,-4.248,0.43268
2.7347,1.2176,0.0,1.8813,-2.4242,-4.0578,-2.40465
0.0,1.934,2.261,0.70928,0.5287,2.0338,0.49166
0.0,1.4626,2.8197,1.6732,4.6843,4.0177,4.42165
0.0,1.7309,2.8282,1.7568,2.0479,2.0066,1.89978
0.0,1.9865,2.4947,0.73319,1.5517,4.8267,1.2647
0.0,1.432,2.8136,1.7059,4.6135,3.7748,4.36803
1.9768,0.0,0.79007,2.5329,1.7461,-4.9552,1.77603
2.1195,0.22211,0.0,1.9778,-0.37936,-4.2461,-0.37
1.6507,0.0,1.546,2.8262,3.5935,-3.8802,3.78525
1.7384,2.8044,1.3911,0.0,-4.6423,3.5941,-4.37569
1.4435,0.0,1.9099,2.7688,2.4927,-1.7157,2.58931
0.0,1.9824,2.5534,0.87105,1.5184,4.0065,1.35021
0.0,0.13303,2.0432,1.9604,4.0215,0.21212,3.89394
0.0,1.9042,2.0447,0.28217,0.2565,2.5032,0.20543
1.559,0.0,1.5605,2.8284,4.8101,-4.8049,4.57569
1.9994,0.0,1.8465,2.7892,1.0152,-1.1757,1.01798
0.99232,2.6067,1.9736,0.0,-1.5685,3.6038,-1.66382
1.575,0.0,0.76866,1.9028,0.38708,-1.1106,0.40855
0.0,1.9674,2.6692,1.1813,1.4935,2.874,1.44919
0.0,1.491,2.8144,1.7467,3.4929,2.8863,3.47188
1.9915,0.0,1.2034,2.6386,1.1991,-2.3767,1.25196
1.1487,2.6933,1.9278,0.0,-1.9917,3.7183,-2.09951
2.7817,1.3399,0.0,1.8129,-2.8464,-4.0657,-2.86607
0.0,1.7501,2.8279,1.706,2.1015,2.175,1.94568
0.0,1.6844,2.8221,1.508,3.4725,3.9529,3.41338
0.0,1.6328,2.8245,1.4909,4.4043,4.8814,4.13323
2.0115,0.17335,0.0,1.9186,-0.18818,-2.9199,-0.20214
2.8284,1.6478,0.0,1.6389,-3.0151,-2.9952,-2.97466
2.8184,1.6777,0.0,1.4513,-4.7851,-4.057,-4.7372
0.0,1.9351,2.6433,0.98927,2.237,4.8332,1.95982
0.36999,0.0,1.9858,2.2125,3.8075,-0.55994,3.76375
2.6201,1.0588,0.0,1.9786,-1.4405,-3.147,-1.50773
1.6926,0.0,1.497,2.8206,3.4505,-3.984,3.64854
1.9874,2.5162,0.79417,0.0,-4.2641,1.467,-3.94332
2.8091,1.4776,0.0,1.774,-2.6837,-3.3536,-2.70611
1.7151,2.8165,1.4738,0.0,-3.981,3.332,-3.87998
0.0,1.2151,2.7475,1.8473,4.7538,2.935,4.41662
0.69575,2.4491,1.9973,0.0,-1.2084,4.1189,-1.27671
2.5524,1.5209,0.0,1.9222,-0.79477,-1.1973,-0.84612
2.0,0.0,0.49532,2.3351,0.99489,-4.7695,1.02573
0.9149,0.0,1.9782,2.5752,3.9049,-1.5628,4.00477
0.7879,2.3265,1.9565,0.0,-0.60958,2.0853,-0.62129
0.0,1.1658,2.7239,1.8785,4.5938,2.6431,4.32058
1.6189,0.0,1.6951,2.8271,2.8927,-2.7319,3.04645
0.38625,2.2575,1.9976,0.0,-0.76855,4.7793,-0.75257
2.1112,0.29375,0.0,1.9496,-0.33821,-3.0518,-0.37987
1.5111,2.8263,1.6164,0.0,-4.4486,4.8012,-4.21114
2.7435,1.8962,0.0,1.288,-3.3431,-2.075,-3.35427
0.0,1.8277,2.7638,1.2633,3.007,4.6085,2.76232
1.7667,0.0,1.7707,2.8284,1.8725,-1.8663,1.89911
2.374,0.57064,0.0,1.9999,-1.0321,-4.3319,-1.02095
1.9991,2.5345,1.0592,0.0,-2.2441,0.94017,-2.17476
0.0,1.8912,2.7636,1.3761,1.9537,2.9286,1.84966
0.0,0.28818,2.1803,1.9899,4.6105,0.5451,3.98716
2.8029,1.752,0.0,1.397,-4.3554,-3.3489,-4.39433
1.7827,0.0,1.9829,2.7959,1.3443,-1.1194,1.42261
1.0208,0.0,1.9975,2.5105,2.2475,-0.89925,2.33914
2.5557,2.0,0.0,1.0802,-2.301,-0.99434,-2.37234
1.7107,0.0,1.5842,2.8248,2.7707,-3.0461,2.9348
1.9641,0.0,0.41043,2.1882,0.46154,-2.9716,0.59188
2.4416,1.9957,0.0,0.66086,-4.574,-1.2941,-4.37834
1.5588,0.96115,0.0,0.99855,-0.53612,-0.56633,-0.56138
1.6627,0.0,1.2661,2.2121,0.63307,-0.9962,0.72599
1.3198,0.0,1.8085,2.7795,4.3331,-3.001,4.33456
0.0,1.7941,2.8054,1.4743,2.516,3.2052,2.33032
1.5239,2.7786,1.922,0.0,-1.5538,2.151,-1.50015
2.8281,1.8186,0.0,1.8464,-1.5231,-1.5592,-1.51734
0.0,1.899,2.7467,1.3089,2.0069,3.1918,1.87022
0.0,1.2587,2.7297,1.9113,3.3156,1.9782,3.22906
2.6701,1.9312,0.0,1.0713,-4.2052,-2.1025,-4.20334
0.0,1.1179,2.6577,1.9617,3.2468,1.6143,3.21799
0.0,0.73096,2.4197,1.9991,3.1311,0.91309,3.27264
0.0,1.9821,2.6357,1.1301,1.3512,2.7921,1.32952
0.80296,2.5207,1.9868,0.0,-1.4751,4.2381,-1.55575
0.0,1.4608,2.8196,1.673,4.7164,4.0407,4.4394
0.0,0.62988,2.2684,1.9578,2.3624,0.55097,2.56091
1.9955,2.6208,1.3922,0.0,-1.6122,0.91486,-1.56406
0.0,1.7923,2.779,1.2934,3.4103,4.9493,3.12392
1.647,0.0,1.782,2.8236,2.3274,-2.0955,2.35598
1.4361,0.0,1.696,2.8151,4.7142,-3.8984,4.57478
1.9847,2.4984,0.73403,0.0,-4.9555,1.6032,-4.27963
1.9273,2.6764,1.0841,0.0,-4.1985,2.1332,-3.98615
2.5536,0.86124,0.0,1.9802,-1.5755,-4.1763,-1.57484
1.1278,0.0,1.8965,2.706,4.5545,-2.4918,4.43826
0.86876,0.0,1.9712,2.569,4.5359,-1.7597,4.34428
0.86851,0.0,1.8695,2.2373,1.5792,-0.51628,1.73414
2.8195,1.7702,0.0,1.5777,-2.7325,-2.3594,-2.69845
2.4877,1.9853,0.0,1.0774,-1.9233,-0.79916,-2.05584
2.2264,1.991,0.0,0.37096,-4.1306,-0.61934,-4.06176
1.9327,0.0,1.1721,2.6961,1.8916,-3.4867,2.0329
0.0,1.9997,2.4051,0.63066,1.0707,4.0794,0.90985
1.3951,0.0,1.8367,2.7846,3.3436,-2.3857,3.5512
2.0,0.0,0.74832,2.4398,0.98482,-3.2579,1.05414
1.4415,2.817,1.6835,0.0,-4.0562,4.8388,-3.92158
2.5032,1.992,0.0,0.78804,-4.0085,-1.3486,-4.04548
1.8795,0.0,1.1613,2.7224,2.6439,-4.6165,2.77369
1.9997,2.3668,0.54359,0.0,-4.702,1.0803,-4.07677
1.9316,0.0,1.4606,2.7621,1.5562,-2.2855,1.57112
1.5422,2.8091,1.8195,0.0,-2.1313,2.6407,-2.11884
1.8662,0.20203,0.0,1.7775,-0.13597,-1.8964,-0.14836
0.0,1.3499,1.6002,0.55033,0.2756,0.94582,0.25246
1.9468,2.125,0.33237,0.0,-2.8901,0.35928,-3.07167
1.648,2.8238,1.4942,0.0,-4.5927,4.1067,-4.32597
1.5875,0.0,1.936,2.7842,1.9082,-1.4265,2.02714
1.5803,2.8283,1.555,0.0,-4.5938,4.5104,-4.30915
1.2542,0.0,1.8668,2.7486,3.9998,-2.4953,4.11177
2.7635,1.2614,0.0,1.8274,-3.0212,-4.6354,-3.04051
1.5673,0.0,1.6034,2.8282,4.12,-4.0133,4.1911
0.51365,0.0,1.846,2.0705,1.8341,-0.33926,2.1088
1.7226,2.8069,1.3918,0.0,-4.9091,3.8513,-4.53718
1.187,0.0,1.9853,2.6467,2.5474,-1.2863,2.70014
2.8034,1.4741,0.0,1.8051,-2.423,-3.1164,-2.4518
1.4431,0.0,1.9416,2.7531,2.2696,-1.5071,2.36493
2.6832,1.2775,0.0,1.9772,-1.3346,-2.4115,-1.4081
2.7744,1.8356,0.0,1.3334,-3.8077,-2.5985,-3.87359
1.8626,0.0,1.1735,2.7324,2.8752,-4.8847,2.98478
2.7921,1.4019,0.0,1.8109,-2.6164,-3.5647,-2.65836
1.8026,2.7752,1.2868,0.0,-4.8244,3.2781,-4.50379
0.0,1.0704,2.6459,1.96,3.527,1.6881,3.52956
2.051,0.13022,0.0,1.9674,-0.22739,-4.3392,-0.20808
0.0,0.94075,2.5828,1.9788,3.726,1.5273,3.72691
1.2689,0.0,1.9803,2.6769,2.3941,-1.3085,2.4963
1.9997,2.4317,0.69524,0.0,-3.7183,1.0661,-3.59386
2.1303,1.9692,0.0,0.27013,-3.6198,-0.3818,-3.80242
1.5833,0.0,1.6432,2.8277,3.5477,-3.3946,3.75243
1.6259,0.0,1.8444,2.8144,2.1689,-1.8231,2.22342
0.0,1.3828,2.7941,1.7887,3.9936,2.947,3.8988
1.9833,2.5147,0.76917,0.0,-4.7351,1.6029,-4.19181
0.0,1.9818,2.1618,0.28689,0.46569,4.0567,0.35444
2.7222,1.3098,0.0,1.9436,-1.6109,-2.6983,-1.68151
1.4774,2.7243,1.9845,0.0,-1.1971,1.8596,-1.20957
0.76544,0.0,1.9887,2.5026,4.3932,-1.4568,4.21927
0.0,1.998,2.2765,0.41881,0.80084,4.6095,0.60875
0.0,1.9275,2.0684,0.26823,0.27648,2.7864,0.2234
1.8742,2.7561,1.3047,0.0,-3.5177,2.2629,-3.46002
0.0,1.9093,2.6832,1.068,2.4762,4.8282,2.1798
0.88147,0.0,1.9687,2.5766,4.542,-1.7941,4.35097
0.0,1.9879,2.7066,1.4274,1.1825,1.9253,1.10805
0.0,1.8927,2.7312,1.2246,2.2601,3.8092,2.00507
2.8278,1.6441,0.0,1.5896,-3.477,-3.34,-3.50701
1.99,2.5163,0.81001,0.0,-3.997,1.388,-3.77412
0.0,1.4002,2.7736,1.8761,2.9448,2.0312,2.82773
2.7432,1.2193,0.0,1.8614,-2.6957,-4.4141,-2.68737
1.9993,2.3078,0.4646,0.0,-4.5633,0.88217,-3.9486
2.8117,1.627,0.0,1.8607,-1.7427,-2.1018,-1.74836
0.0,2.0,2.3532,0.52685,1.0256,4.6299,0.7913
1.3003,0.0,1.8492,2.7641,3.8901,-2.5571,4.02821
1.9554,2.6666,1.128,0.0,-3.3184,1.681,-3.24598
0.0,1.9566,2.6171,0.96398,1.8936,4.3288,1.66531
1.8814,2.7452,1.2657,0.0,-3.6864,2.2853,-3.60401
0.0,0.18583,1.8241,1.7441,1.7957,0.11894,2.36674
2.7137,1.8922,0.0,1.1497,-4.4432,-2.4864,-4.41546
2.7636,1.6977,0.0,1.9942,-1.0765,-1.4122,-1.11702
1.2491,1.2322,0.0,0.037538,-0.98419,-0.018771,-1.11519
0.0,1.9838,2.5389,0.83691,1.5194,4.1702,1.3343
2.718,1.18,0.0,1.8983,-2.3064,-4.0511,-2.28904
0.0,1.5961,2.8278,1.5387,4.4521,4.6411,4.20038
1.2614,0.0,1.9584,2.699,2.7054,-1.5228,2.85557
0.0,1.7627,2.0839,0.77494,0.4213,1.3936,0.42232
0.13607,1.9996,1.9243,0.0,-0.15967,3.1183,-0.18076
0.96791,0.0,1.9811,2.588,3.5011,-1.4654,3.71849
0.98814,0.0,1.9956,2.5611,2.8852,-1.1798,3.12781
2.5193,1.9968,0.0,0.87789,-3.2284,-1.1738,-3.34902
2.0949,0.19654,0.0,1.9715,-0.32112,-4.0959,-0.31692
1.1706,0.0,1.9977,2.5606,1.9801,-0.91821,2.0706
0.028304,1.9594,1.9419,0.0,-0.044688,3.9948,-0.10859
0.0,1.9468,2.7541,1.4629,1.4582,2.176,1.36746
2.367,0.80226,0.0,1.9751,-0.67808,-2.2485,-0.78159
1.9007,0.0,1.9362,2.8273,1.2402,-1.2006,1.29019
2.6442,0.98851,0.0,1.9335,-2.2695,-4.8958,-2.25993
0.0,1.9493,2.6819,1.768,0.89551,1.0758,0.88433
