field1,field2,field3,field4,field5,field6,X_impact
2.8284,1.5878,0.0,1.5847,-4.0543,-4.0454,-3.98355
1.4283,0.0,1.8937,2.7724,2.6713,-1.8487,2.6403
1.9289,0.0,1.0645,2.6698,2.1528,-4.3177,2.15837
2.6038,2.0,0.0,1.234,-1.9973,-0.99604,-2.07303
2.1259,1.9096,0.0,0.45529,-2.2411,-0.3688,-2.5516
1.9539,2.2565,0.61656,0.0,-2.3454,0.53397,-2.40128
1.9656,2.5929,0.9189,0.0,-4.3613,1.7984,-4.19659
1.9939,0.0,0.70282,2.4647,1.3394,-4.4433,1.30592
0.35358,0.0,1.9881,2.21,4.0307,-0.57235,3.78855
2.8214,1.489,0.0,1.6762,-3.7312,-4.2788,-3.70285
1.5618,2.8281,1.6005,0.0,-4.1123,4.2298,-4.02055
1.6504,0.0,1.4764,2.8225,4.2611,-4.8351,4.20323
0.28334,0.0,1.8063,1.9314,1.9217,-0.19357,2.37181
0.0,1.9839,2.3204,0.62699,0.66766,2.7856,0.55286
0.0,1.9794,2.6388,1.126,1.3892,2.8644,1.13355
0.0,0.0059859,1.8942,1.8909,3.0335,0.0067822,3.61757
0.0,1.2857,2.3888,1.8562,1.2359,0.67263,1.2295
1.7409,2.8051,1.3997,0.0,-4.4927,3.4928,-4.32771
1.3907,2.802,1.7527,0.0,-3.3802,4.4188,-3.30893
0.82682,0.0,0.11592,0.89333,0.062585,-0.59334,0.06258
2.8137,1.6958,0.0,1.4209,-4.9454,-4.0461,-4.59877
0.0,1.4237,2.7937,1.8182,3.3333,2.4698,3.36219
1.7318,2.8168,1.4981,0.0,-3.5698,3.0006,-3.56182
2.7664,1.2589,0.0,1.816,-3.2225,-4.9016,-3.16303
1.9682,2.5656,0.84856,0.0,-4.8636,1.8593,-4.43481
1.997,2.4656,0.73413,0.0,-3.9157,1.2077,-3.80947
0.0,1.7177,2.7657,1.9957,1.3726,1.0621,1.36092
1.7096,0.0,1.5085,2.82,3.1778,-3.6874,3.26001
1.9524,0.0,1.071,2.6533,1.7919,-3.6968,1.77381
1.6867,0.0,1.6303,2.8277,2.7413,-2.86,2.75474
2.0352,1.9324,0.0,0.1864,-3.0901,-0.21672,-3.47976
1.3616,2.7454,1.9244,0.0,-1.7106,2.6885,-1.62509
0.0,1.6238,2.8256,1.5029,4.4187,4.8235,4.33203
0.0,1.9701,2.7054,1.3319,1.3719,2.3436,1.17528
0.0,1.9337,1.9488,0.025001,0.036854,3.7732,0.00593
2.8194,1.4845,0.0,1.6953,-3.5075,-4.0947,-3.53425
1.6803,0.0,1.6342,2.8279,2.7698,-2.8673,2.7843
1.9224,2.2066,0.61217,0.0,-2.0939,0.46624,-2.16902
1.755,0.0,1.4446,2.8082,3.0314,-3.819,3.11767
0.91445,2.5693,1.9818,0.0,-1.4943,3.7671,-1.42087
1.0811,0.0,1.9469,2.6609,3.7603,-1.854,3.79417
0.81814,2.2981,1.9313,0.0,-0.56708,1.8761,-0.64136
1.8468,0.0,1.4782,2.7949,2.0909,-2.7824,2.06356
1.6324,0.0,0.062656,1.6586,0.036335,-1.5872,0.0169
2.2568,1.9869,0.0,0.45863,-3.4482,-0.62069,-3.48209
0.96067,2.5467,1.9969,0.0,-1.1515,2.9109,-1.10979
1.6231,1.5882,0.0,0.084182,-1.4772,-0.046646,-1.87197
0.77921,0.0,1.9966,2.4848,3.7078,-1.2099,3.82706
1.5096,2.8236,1.6645,0.0,-3.7181,4.164,-3.6601
0.0,1.951,2.6548,1.0722,1.8095,3.7213,1.67269
1.5552,0.0,1.5549,2.8284,4.9692,-4.9704,4.75499
1.9993,2.332,0.51678,0.0,-4.1863,0.89057,-3.9123
1.9356,2.2042,0.55748,0.0,-2.2777,0.46393,-2.38495
0.0,1.1463,2.5085,1.9843,1.8148,0.80829,1.71547
1.9822,0.0,0.20901,2.12,0.39416,-4.6168,0.31383
0.0,1.9439,1.9461,0.0034512,0.0058206,4.2214,-0.01102
0.0,1.9928,2.2068,0.32281,0.61531,4.6305,0.42848
0.0,1.9332,2.6875,1.1405,1.938,3.6681,1.81067
2.2225,0.33305,0.0,1.9959,-0.68885,-4.9579,-0.62487
1.5265,0.0,1.6183,2.8268,4.5234,-4.2319,4.46849
1.909,2.6886,1.0871,0.0,-4.6401,2.4191,-4.36305
1.381,2.8026,1.7419,0.0,-3.6162,4.7184,-3.50685
1.5012,2.8246,1.6408,0.0,-4.1496,4.5929,-3.99158
0.0,1.1865,2.5606,1.9967,1.9286,0.90564,1.83392
1.7149,0.19121,0.0,1.6355,-0.10737,-1.5089,-0.14758
2.8134,1.7271,0.0,1.4567,-4.0217,-3.2934,-3.9989
1.9805,2.2175,0.40596,0.0,-3.4143,0.54008,-3.50128
0.030915,1.9469,1.9286,0.0,-0.043262,3.6137,-0.03795
1.5591,0.0,1.6465,2.8269,3.774,-3.5395,3.83562
1.5045,2.6988,1.9988,0.0,-1.0449,1.6352,-1.18623
0.0,0.79115,2.4859,1.9973,3.58,1.1795,3.59761
1.4489,0.0,1.8128,2.7984,3.2145,-2.4373,3.2459
1.4089,0.0,1.4393,2.1338,0.76805,-0.74113,0.79376
1.9655,1.9153,0.0,0.090741,-3.122,-0.10652,-3.56284
1.964,2.6569,1.1233,0.0,-3.1767,1.5807,-3.04336
0.0,1.672,2.8237,1.5194,3.5412,3.9606,3.58842
0.0,1.7901,2.8,1.4272,2.7317,3.5888,2.67735
2.6297,1.9511,0.0,0.98805,-4.3126,-1.946,-4.04479
0.0,1.4692,2.8194,1.6818,4.4642,3.8216,4.47588
1.8639,1.9439,0.16478,0.0,-2.3945,0.1417,-2.90223
2.6769,1.9273,0.0,1.0861,-4.1832,-2.1289,-3.98697
1.986,0.0,0.74796,2.3726,0.72242,-2.5328,0.69803
0.48987,2.2902,1.9934,0.0,-0.71395,3.6546,-0.65294
1.2994,0.0,1.8011,2.7778,4.6953,-3.2244,4.58327
1.9864,0.0,1.5729,2.745,1.1571,-1.6667,1.10029
1.9726,0.020683,0.0,1.9588,-0.040232,-4.7595,-0.08556
2.6983,1.2235,0.0,1.9477,-1.6617,-2.9978,-1.62425
1.9063,2.3277,0.98776,0.0,-1.5888,0.59646,-1.52377
1.5429,2.8218,1.7176,0.0,-2.9088,3.3133,-2.81523
2.3872,1.9992,0.0,0.57667,-4.6285,-1.13,-4.06266
2.0,2.3763,0.5905,0.0,-4.0316,0.98227,-3.83562
0.0,1.9412,2.683,1.1455,1.8307,3.4888,1.6867
0.6689,2.4562,1.992,0.0,-1.433,4.9265,-1.2725
1.5943,0.0,1.606,2.8284,3.7528,-3.7209,3.808
2.2209,1.3361,0.0,1.6274,-0.67057,-0.93532,-0.69719
1.7956,0.0,1.3014,2.7796,3.3015,-4.7773,3.3421
0.0,0.40403,2.271,1.9984,4.8038,0.81019,4.05736
0.0,1.2259,2.7086,1.934,3.1779,1.7973,3.14288
2.3779,0.59107,0.0,2.0,-0.99194,-4.0609,-0.96341
2.8219,1.7299,0.0,1.5593,-3.0985,-2.7265,-3.13556
1.997,2.4835,0.78102,0.0,-3.6586,1.1935,-3.61332
0.59627,2.3864,1.9999,0.0,-1.041,4.1933,-0.90808
0.70933,0.0,1.9907,2.4761,4.6929,-1.445,4.43039
2.4466,1.0432,0.0,1.9719,-0.73517,-1.8473,-0.76331
0.0,0.20392,1.8869,1.7961,1.968,0.14227,2.40186
0.84117,2.544,1.9817,0.0,-1.562,4.245,-1.48569
1.4361,0.54266,0.0,1.1652,-0.27839,-0.77909,-0.26629
2.1105,0.75755,0.0,1.795,-0.42554,-1.4739,-0.44757
0.0,1.744,2.8033,1.3894,3.5191,4.5718,3.44166
0.0,1.9956,2.504,0.82073,1.229,3.5744,1.00565
2.8051,1.5665,0.0,1.8564,-1.8608,-2.3398,-1.8182
0.0,1.0494,2.6768,1.9113,4.9711,2.5033,4.71824
1.0257,0.0,1.5822,2.0295,1.0112,-0.51291,0.98037
2.6312,0.9613,0.0,1.9395,-2.2257,-4.9648,-2.20539
0.0,1.6901,2.824,1.5455,3.1596,3.5165,3.15301
0.0,1.816,1.914,0.21672,0.15687,2.0406,0.16481
2.6349,1.9394,0.0,0.97286,-4.8479,-2.1968,-4.35979
0.40886,2.2639,1.9965,0.0,-0.74419,4.4263,-0.62313
1.929,2.6927,1.1493,0.0,-3.6932,1.9764,-3.63201
1.8765,2.7524,1.2906,0.0,-3.5818,2.2745,-3.52124
0.23524,1.902,1.7978,0.0,-0.16196,1.9401,-0.17768
1.4299,2.8123,1.7143,0.0,-3.6623,4.5125,-3.5686
2.6703,1.9329,0.0,1.076,-4.1252,-2.066,-3.9411
0.0,1.454,2.8093,1.7552,3.7298,2.9803,3.82248
1.9531,2.6067,0.92164,0.0,-4.8351,2.044,-4.47165
0.0,1.5792,2.8283,1.5515,4.5757,4.6682,4.50072
1.1575,0.0,1.9733,2.6559,2.8642,-1.444,2.89753
0.0,1.1199,2.6532,1.9665,3.1439,1.5534,3.14023
1.9391,2.1768,0.47759,0.0,-2.4558,0.43033,-2.66158
0.0,1.3383,2.77,1.8531,3.5497,2.3913,3.59497
0.0,0.28591,1.8167,1.6971,1.584,0.16599,1.73654
1.9751,2.0687,0.14136,0.0,-4.6819,0.2703,-3.82162
2.7984,1.8949,0.0,1.5862,-2.0941,-1.6307,-2.07168
2.8223,1.7708,0.0,1.8884,-1.4524,-1.6044,-1.41625
1.5806,2.8283,1.5582,0.0,-4.5349,4.4619,-4.33906
0.0,1.6573,2.8261,1.5515,3.4733,3.754,3.52462
1.0435,0.0,1.9197,2.67,4.776,-2.3676,4.60981
1.3488,0.0,1.7834,2.7901,4.4248,-3.2002,4.38574
1.911,2.6805,1.0617,0.0,-4.847,2.4674,-4.48341
1.998,0.0,0.75253,2.4675,1.1588,-3.6989,1.14448
1.9873,0.0,0.93986,2.5675,1.37,-3.4173,1.34261
1.5326,0.0,1.6114,2.8272,4.5246,-4.2731,4.46804
0.0,1.4589,2.7903,1.8536,2.8306,2.084,2.78605
2.275,0.51269,0.0,1.9847,-0.6269,-3.1571,-0.67172
1.3341,2.7114,1.9645,0.0,-1.4179,2.3975,-1.42116
0.97696,2.516,1.9998,0.0,-0.96834,2.4935,-0.9891
0.0,0.074169,2.0019,1.955,4.1775,0.12361,3.79084
2.299,1.9912,0.0,0.52661,-3.3643,-0.69696,-3.39273
0.0,1.8343,2.7706,1.3102,2.7027,4.024,2.61874
2.6702,1.0403,0.0,1.9178,-2.4115,-4.8664,-2.40124
1.5856,0.0,1.6125,2.8283,3.7942,-3.7203,3.84712
0.11392,0.0,1.9645,2.0375,4.3152,-0.19754,3.83465
1.4509,0.0,1.8117,2.7989,3.2107,-2.4403,3.24217
1.1696,1.388,0.4448,0.0,-0.80795,0.22667,-0.70384
0.0,1.9339,2.1493,0.43065,0.39361,2.4943,0.36195
0.0,1.5215,2.8247,1.6568,4.1059,3.7192,4.17037
0.7043,2.4779,1.989,0.0,-1.5039,4.8861,-1.35852
0.696,0.0,1.972,2.3206,2.4086,-0.62809,2.62995
1.8,0.0,0.94996,2.1936,0.51151,-1.3517,0.47584
2.0451,0.12276,0.0,1.9663,-0.21423,-4.3377,-0.27146
1.995,0.0,0.85786,2.4425,0.83692,-2.5135,0.80634
2.7172,1.3858,0.0,1.9714,-1.3336,-2.1858,-1.33872
1.8821,2.7503,1.2912,0.0,-3.5051,2.2139,-3.43815
1.2312,2.2248,1.6995,0.0,-0.61686,1.0505,-0.81082
0.399,2.089,1.8993,0.0,-0.32448,2.257,-0.3507
0.030466,0.0,0.36002,0.38371,0.25423,-0.019003,0.18166
0.76203,0.0,1.9999,2.4438,3.1871,-0.97855,3.36791
0.76187,0.0,1.9927,2.3984,2.6722,-0.78724,2.86277
1.9474,2.781,1.5991,0.0,-1.8286,1.3623,-1.78927
1.9628,2.1152,0.26092,0.0,-3.4661,0.34973,-3.49278
0.0,0.6503,2.43,1.9974,4.4209,1.2203,4.13598
2.7906,1.4178,0.0,1.8275,-2.4024,-3.2838,-2.41871
1.8764,2.7193,1.1427,0.0,-4.8977,2.7731,-4.52538
2.8225,1.6327,0.0,1.7834,-2.1239,-2.3872,-2.05779
2.1129,0.39019,0.0,1.9202,-0.34665,-2.4405,-0.45199
0.0,1.6872,2.8226,1.5196,3.3582,3.7993,3.38686
0.0,1.4022,2.7881,1.8275,3.3882,2.4505,3.4246
2.2674,0.67507,0.0,1.9467,-0.54076,-2.1782,-0.59406
1.9431,2.1157,0.32376,0.0,-2.8574,0.34503,-3.14018
0.0,1.7545,1.7939,0.089511,0.061055,1.927,0.04894
0.53694,0.24608,0.0,0.33982,-0.15622,-0.22368,-0.07812
1.5437,0.0,1.7035,2.823,3.4201,-3.0375,3.49506
2.3788,0.85337,0.0,1.9717,-0.68042,-2.1234,-0.71007
0.0,1.8567,2.7394,1.1939,2.8804,4.7868,2.72316
2.5918,1.2907,0.0,1.9963,-0.91139,-1.7618,-0.94923
0.0,1.9715,2.569,0.86968,1.7526,4.516,1.52935
1.6024,2.7988,1.902,0.0,-1.5775,2.0148,-1.62247
0.84768,2.562,1.9709,0.0,-1.8,4.7385,-1.70728
1.1963,2.7412,1.8535,0.0,-2.9233,4.8336,-2.83493
0.0,1.9953,2.4786,0.75024,1.2639,3.9826,1.03559
1.7767,0.3957,0.0,1.6126,-0.20978,-1.3455,-0.27614
0.0,1.5522,2.8211,1.7338,3.1226,2.7251,3.09398
2.0157,1.8646,0.0,0.32621,-2.1464,-0.25004,-2.61631
1.5028,2.8163,1.7396,0.0,-2.8992,3.4591,-2.80437
2.6372,1.0487,0.0,1.9624,-1.68,-3.5917,-1.72023
2.4518,1.9996,0.0,0.80087,-2.965,-0.94748,-2.9615
2.8252,1.5478,0.0,1.6719,-3.3365,-3.656,-3.41002
2.7911,1.825,0.0,1.4172,-3.3109,-2.4266,-3.33481
1.5313,2.826,1.6414,0.0,-3.8408,4.1621,-3.77899
0.39079,2.2432,1.9933,0.0,-0.66639,4.1978,-0.57473
1.6066,1.2191,0.0,0.77286,-0.76504,-0.39877,-0.77385
2.8255,1.6548,0.0,1.5357,-3.9576,-3.6271,-3.94997
1.7666,1.8413,0.17043,0.0,-1.8884,0.11417,-2.30794
1.9468,2.7012,1.2326,0.0,-2.9707,1.6608,-2.803
0.0,1.5845,2.8226,1.7423,2.8502,2.5295,2.77523
0.0,1.383,2.8017,1.7483,4.5842,3.5,4.58285
0.0,1.98,2.6482,1.1629,1.3609,2.7217,1.10352
2.8284,1.6816,0.0,1.6713,-2.6135,-2.5931,-2.53164
2.774,1.3425,0.0,1.8427,-2.4885,-3.6458,-2.53205
1.5935,2.828,1.5444,0.0,-4.5834,4.4233,-4.38701
2.2928,1.994,0.0,0.49092,-3.6911,-0.72426,-3.6076
0.0,1.9799,2.175,0.32038,0.47848,3.7783,0.36644
0.0,0.30545,1.6099,1.4809,1.189,0.15549,1.12068
1.4746,1.5309,0.1347,0.0,-1.2549,0.069513,-1.31719
1.2074,1.014,0.0,0.3649,-0.69532,-0.19101,-0.66207
2.3671,1.9993,0.0,0.59586,-3.7407,-0.90579,-3.61643
1.6826,0.0,1.6591,2.8283,2.6395,-2.6869,2.63269
0.0,1.8692,2.8061,1.5958,1.7471,2.1741,1.52602
1.8806,1.7755,0.0,0.24132,-1.8494,-0.15881,-2.40974
0.0,1.91,2.735,1.2788,1.9564,3.2232,1.80399
0.0,1.9983,2.6512,1.3253,1.0696,1.9488,0.95941
1.5222,0.0,1.6831,2.8231,3.8128,-3.387,3.85495
1.8338,0.0,1.2675,2.7627,2.8942,-4.4467,2.96848
0.0,1.5129,2.0367,1.1482,0.57834,0.90005,0.59982
0.0,1.2503,2.7063,1.9459,2.9066,1.6502,2.85673
1.4239,0.0,1.9357,2.7524,2.3727,-1.5632,2.37105
1.0751,0.0,1.917,2.6805,4.5407,-2.3203,4.45594
1.5731,0.0,1.6924,2.8253,3.257,-2.9804,3.33209
1.9575,0.0,0.060678,1.9966,0.10681,-4.374,0.03828
0.7501,0.0,1.9959,2.4762,3.9279,-1.2425,4.00221
1.9317,1.9123,0.0,0.034386,-3.2681,-0.042621,-3.63818
1.9604,2.6599,1.1208,0.0,-3.2589,1.6279,-3.15053
1.7457,1.7586,0.029092,0.0,-1.9578,0.020142,-2.64987
1.6835,0.0,1.8094,2.8237,2.079,-1.8814,2.06481
1.9992,2.4285,0.75178,0.0,-3.0688,0.91953,-3.06829
2.7077,1.9118,0.0,1.1671,-3.894,-2.1599,-3.82117
1.5325,2.8267,1.6267,0.0,-4.0386,4.3252,-3.93785
1.8093,2.797,1.4331,0.0,-3.353,2.5211,-3.30007
1.9752,0.0,0.19313,2.0991,0.33472,-4.3033,0.26194
0.0,1.197,1.5802,0.75702,0.39192,0.75141,0.39187
2.0,2.4141,0.67565,0.0,-3.6211,0.99962,-3.58873
1.7706,0.0,1.5071,2.8128,2.5988,-3.1696,2.62818
0.0,1.7094,2.8268,1.6272,2.594,2.7603,2.47249
1.0009,2.4527,1.9817,0.0,-0.76373,1.9981,-0.83889
0.0,0.66531,1.2927,0.89869,0.55027,0.36854,0.46323
1.5236,2.8263,1.6271,0.0,-4.1256,4.448,-3.99466
2.7626,1.3795,0.0,1.8954,-1.9137,-2.8737,-1.84545
1.9701,0.0,1.1793,2.6657,1.4654,-2.8376,1.42674
1.0391,0.67531,0.0,0.54553,-0.41677,-0.31897,-0.33078
2.8227,1.72,0.0,1.5584,-3.1741,-2.8129,-3.22615
1.969,2.2137,0.4482,0.0,-2.9592,0.50317,-3.17132
1.9307,2.6828,1.116,0.0,-3.8819,2.0166,-3.80915
0.0,1.8994,1.9141,0.026886,0.031115,3.0873,0.00804
1.7007,0.0,1.5443,2.8232,3.0614,-3.438,3.12682
0.90052,0.0,1.534,1.9288,1.01,-0.45029,0.97199
0.32124,0.0,1.878,2.0295,2.2346,-0.25722,2.68516
1.0899,2.6375,1.9726,0.0,-1.501,3.152,-1.40054
0.59523,1.9935,1.7461,0.0,-0.333,1.4792,-0.39181
1.9957,0.0,0.78213,2.4892,1.238,-3.7643,1.2214
2.7705,1.8474,0.0,1.3311,-3.6725,-2.4744,-3.66889
2.1106,0.22492,0.0,1.9716,-0.35093,-3.9371,-0.41659
1.9955,2.4342,0.82875,0.0,-2.6021,0.83891,-2.52816
1.9946,0.0,0.63606,2.4349,1.3575,-4.9341,1.30562
1.9083,0.0,0.85878,2.2817,0.55004,-1.723,0.51427
0.0,1.5882,2.828,1.5401,4.5722,4.7342,4.49315
0.0,1.783,2.8007,1.4223,2.8276,3.7054,2.7721
2.4665,1.9947,0.0,0.71404,-4.2761,-1.3021,-3.94055
0.0,1.2289,2.7403,1.8741,4.0893,2.4833,4.12594
1.9543,2.2475,0.59177,0.0,-2.3968,0.52417,-2.4787
0.0,1.8627,2.7628,1.3175,2.3501,3.5767,2.2543
1.2695,0.0,1.829,2.7646,4.5152,-2.9564,4.45063
1.3036,0.0,1.7966,2.7797,4.7312,-3.2722,4.60829
2.7433,1.3658,0.0,1.9299,-1.6629,-2.622,-1.62151
1.9832,0.0,0.51805,2.2737,0.61822,-3.0931,0.59702
2.2266,1.6967,0.0,1.2398,-1.0434,-0.62087,-1.07446
0.53274,0.0,1.966,2.2441,2.6781,-0.5348,3.01793
2.1643,1.9642,0.0,0.3577,-3.1403,-0.4282,-3.35778
2.8274,1.5611,0.0,1.6324,-3.6927,-3.8907,-3.70959
0.59425,0.0333,0.0,0.57187,-0.01934,-0.40913,-7.2E-4
2.6116,1.9584,0.0,0.95241,-4.3592,-1.8805,-4.06533
2.5495,0.92287,0.0,1.9925,-1.2715,-3.278,-1.27187
2.1823,1.9889,0.0,0.29619,-4.4658,-0.5397,-3.89595
1.847,0.0,1.2211,2.7489,2.9106,-4.6913,2.97853
1.9086,2.7866,1.9943,0.0,-0.97289,1.0593,-1.00249
0.0,0.92984,2.5934,1.9683,4.1764,1.7316,4.11192
1.3612,0.0,1.8601,2.7719,3.3178,-2.2582,3.34011
2.5064,1.9831,0.0,0.74699,-4.9548,-1.6355,-4.27912
1.344,2.6015,1.9944,0.0,-0.90021,1.6602,-1.03588
1.5379,0.0,1.8041,2.8112,2.7532,-2.2445,2.75436
0.22027,2.107,1.9709,0.0,-0.34338,3.9351,-0.29905
2.8079,1.7574,0.0,1.4453,-3.7858,-3.0007,-3.8082
0.11587,0.0,1.7163,1.7659,1.7708,-0.073193,2.38039
2.1658,1.936,0.0,0.46244,-2.4535,-0.41568,-2.74784
1.4478,2.8142,1.7137,0.0,-3.5318,4.2943,-3.46665
0.58386,2.3234,1.9912,0.0,-0.71881,3.152,-0.69067
1.0404,0.0,1.9985,2.5644,2.5774,-1.0927,2.66126
1.6867,1.7198,0.077963,0.0,-1.7157,0.047949,-2.16104
1.6984,0.0,1.9257,2.8062,1.6816,-1.3866,1.7182
1.7222,0.0,1.8901,2.8173,1.7244,-1.4989,1.73738
1.9007,0.0,1.1511,2.7097,2.3536,-4.2425,2.39038
1.5534,0.0,1.9591,2.7651,1.8736,-1.3281,1.93431
1.218,0.0,1.8741,2.7379,4.1847,-2.52,4.17284
1.6554,2.824,1.7836,0.0,-2.0666,2.2838,-2.02541
1.5818,2.8223,1.7434,0.0,-2.5321,2.8612,-2.38096
1.9505,0.0,1.6102,2.7815,1.3403,-1.7894,1.28037
0.0,1.7437,2.8179,1.525,2.7579,3.2487,2.73151
1.94,0.0,1.4544,2.7563,1.508,-2.2471,1.46175
2.703,1.1045,0.0,1.8907,-2.6785,-4.9568,-2.65236
2.652,1.9909,0.0,1.2455,-2.2833,-1.1964,-2.28335
0.8259,2.5547,1.9704,0.0,-1.8475,4.9715,-1.72826
1.9654,0.0,0.23014,2.1035,0.33136,-3.6825,0.26362
0.28211,0.0,1.8957,2.0341,2.4294,-0.24774,2.91053
0.0,0.48019,2.2753,1.9901,3.5059,0.66467,3.56804
2.8228,1.7564,0.0,1.6041,-2.6575,-2.3659,-2.56423
0.062345,0.0,1.9606,2.0013,4.5075,-0.11375,3.90846
2.7121,1.9126,0.0,1.1867,-3.7419,-2.1064,-3.71253
0.0,1.9565,2.7157,1.3234,1.4912,2.5142,1.26518
0.0,1.6069,2.827,1.688,3.0216,2.8438,2.97529
0.0,1.884,2.7772,1.4356,1.9064,2.7132,1.6809
0.033326,1.9587,1.9383,0.0,-0.050474,3.8589,-0.04348
1.3892,2.7725,1.8737,0.0,-2.0731,3.0231,-1.93771
0.68681,0.0,1.9922,2.4629,4.7373,-1.409,4.43034
0.0,0.26536,2.1686,1.9902,4.8317,0.52982,3.87461
0.0,1.9383,2.1237,0.35722,0.35739,2.7053,0.31542
1.6283,0.0,1.5907,2.8281,3.4979,-3.5959,3.5719
1.9249,0.0,1.0333,2.6636,2.3022,-4.7178,2.30906
1.1498,0.0,1.89,2.7147,4.4905,-2.5191,4.42271
1.6694,0.0,1.5265,2.8243,3.5184,-3.9074,3.58995
1.2441,0.0,1.2115,1.8852,0.6528,-0.68045,0.65406
2.0166,1.9664,0.0,0.075723,-4.7072,-0.14547,-3.90846
0.0,0.73083,2.4801,1.9924,4.3654,1.3707,4.12998
1.83,2.8255,1.7384,0.0,-1.8304,1.6989,-1.85716
2.0475,0.14028,0.0,1.9605,-0.22123,-3.9842,-0.28845
1.9095,0.0,0.054181,1.9396,0.064308,-3.1521,0.00852
1.9165,0.0,1.2461,2.724,1.9473,-3.3163,1.93222
2.78,1.5148,0.0,1.9146,-1.6046,-2.2195,-1.59534
1.9315,2.3703,1.0119,0.0,-1.6603,0.63717,-1.58963
1.2908,0.0,1.9138,2.7357,3.1147,-1.8999,3.10873
2.524,0.77612,0.0,1.9792,-1.7036,-4.9397,-1.64407
1.0453,0.0,1.9783,2.6165,3.2139,-1.4543,3.28848
0.0,1.7016,2.8215,1.5199,3.1954,3.6546,3.1942
1.9715,0.0,0.97067,2.6026,1.6251,-3.794,1.59777
2.7716,1.8414,0.0,1.3271,-3.7815,-2.5548,-3.76386
1.5802,0.0,1.5434,2.8282,4.6684,-4.7942,4.55088
1.977,0.0,0.45392,2.2319,0.54579,-3.1299,0.51239
1.6553,1.6892,0.080697,0.0,-1.6301,0.047701,-1.99087
1.5718,2.8145,1.8061,0.0,-2.1441,2.5694,-2.02552
0.72012,2.4873,1.9876,0.0,-1.5332,4.8613,-1.39411
2.2478,1.9935,0.0,0.39921,-4.155,-0.67296,-3.82398
1.4947,2.8186,1.7117,0.0,-3.2382,3.8012,-3.19652
2.8258,1.6491,0.0,1.7505,-2.2616,-2.4451,-2.18644
2.2444,1.974,0.0,0.49694,-2.9216,-0.55201,-3.0917
0.0,1.7006,2.8172,1.4647,3.5871,4.265,3.58035
1.9097,0.0,0.0035673,1.9117,0.0045374,-3.3391,-0.03518
1.9516,0.0,1.2906,2.7118,1.5595,-2.6808,1.51659
2.6579,1.1551,0.0,1.9711,-1.4709,-2.912,-1.46816
0.0,1.9802,2.6118,1.0393,1.4298,3.1899,1.21178
0.0,1.4978,2.8228,1.6652,4.307,3.8113,4.34619
0.0,1.8273,1.8305,0.0064856,0.005618,2.4147,0.00203
2.7322,1.2105,0.0,1.8833,-2.4198,-4.0815,-2.45513
2.8147,1.7797,0.0,1.5372,-2.9105,-2.4207,-2.88796
2.3362,0.54959,0.0,1.9979,-0.83275,-3.7505,-0.81803
0.41745,2.1794,1.9571,0.0,-0.44201,2.8256,-0.44165
1.994,0.0,0.34297,2.2211,0.65104,-4.6082,0.58586
1.9067,0.0,1.0743,2.6864,2.5011,-4.8359,2.51989
0.0,1.6652,2.8238,1.5137,3.6741,4.1047,3.71908
0.16681,2.0003,1.9119,0.0,-0.17586,2.8499,-0.16961
1.9301,2.7573,1.4331,0.0,-2.3836,1.5918,-2.297
0.80635,2.501,1.9949,0.0,-1.2537,3.6944,-1.16313
2.5,0.75039,0.0,1.9872,-1.5124,-4.6196,-1.47012
2.7787,1.2992,0.0,1.7977,-3.2809,-4.764,-3.23914
1.9657,2.6687,1.1726,0.0,-2.937,1.5195,-2.76513
0.25863,1.5901,1.4812,0.0,-0.13218,1.2097,-0.10248
1.9955,0.0,0.67204,2.4469,1.2967,-4.5103,1.25765
1.8772,1.776,0.0,0.2322,-1.86,-0.15357,-2.44106
2.6634,1.9208,0.0,1.0231,-4.9562,-2.4104,-4.44584
1.1343,0.0,1.9173,2.6961,4.0297,-2.1619,4.03696
1.6509,1.7595,0.2615,0.0,-1.4967,0.14624,-1.61672
1.9012,0.0,0.2441,2.0237,0.22653,-2.552,0.17703
1.9882,0.0,0.27785,2.1706,0.51578,-4.5408,0.44045
1.7468,0.0,1.4833,2.8136,2.9227,-3.557,2.98446
2.091,1.9774,0.0,0.17314,-4.573,-0.32232,-3.84162
0.0,0.13071,1.6144,1.5603,1.3974,0.070345,1.562
0.0,0.81676,2.5136,1.9921,3.8301,1.3304,3.80486
2.3866,1.982,0.0,0.81285,-2.3255,-0.7161,-2.37303
0.011909,0.0,0.82667,0.8334,0.61177,-0.0063877,0.54014
1.956,2.0585,0.17133,0.0,-3.671,0.24511,-3.59862
0.81741,0.0,1.9946,2.5064,3.6632,-1.2607,3.77357
2.6636,1.9372,0.0,1.0638,-4.1108,-2.0252,-3.9251
1.5007,0.0,1.888,2.787,2.4214,-1.7794,2.41189
0.0,1.9998,2.3841,0.62252,0.94465,3.7231,0.75268
2.1514,0.2858,0.0,1.9767,-0.43162,-3.8208,-0.49136
1.1016,0.0,1.3786,1.912,0.80359,-0.56586,0.77557
0.0,1.7483,2.8103,1.454,3.0573,3.8046,3.00141
0.48375,0.0,1.9969,2.3017,3.9974,-0.78536,3.89874
0.0,1.7817,2.7933,1.3679,3.1151,4.2417,3.01328
0.61129,0.0,0.22906,0.76463,0.13301,-0.41337,0.09092
1.6273,2.8252,1.4978,0.0,-4.8528,4.4183,-4.55166
